card_id,card_number,card_number_masked,customer_id,issue_date,card_type,card_status,card_country,risk_segment
C0000677,4778817466001803,XXXX-XXXX-XXXX-1803,U558486,2020-02-03,DEBIT,ACTIVE,US,HIGH
C0000678,4375603715164750,XXXX-XXXX-XXXX-4750,U887520,2023-07-09,DEBIT,ACTIVE,GB,LOW
C0000679,4627522570201634,XXXX-XXXX-XXXX-1634,U947419,2023-08-10,CREDIT,ACTIVE,IN,LOW
C0000680,4304956437562876,XXXX-XXXX-XXXX-2876,U262280,2022-05-24,DEBIT,ACTIVE,IN,LOW
C0000681,4568921381046135,XXXX-XXXX-XXXX-6135,U228283,2021-02-06,DEBIT,ACTIVE,SG,MEDIUM
C0000682,4372007461851000,XXXX-XXXX-XXXX-1000,U618249,2020-01-10,CREDIT,ACTIVE,IN,LOW
C0000683,4457190408695673,XXXX-XXXX-XXXX-5673,U347679,2021-06-18,CREDIT,ACTIVE,IN,LOW
C0000684,4381344942846844,XXXX-XXXX-XXXX-6844,U540422,2021-04-28,DEBIT,ACTIVE,CA,MEDIUM
C0000685,4899006604525547,XXXX-XXXX-XXXX-5547,U396659,2022-06-16,DEBIT,ACTIVE,US,LOW
C0000686,4824497300747046,XXXX-XXXX-XXXX-7046,U478820,2023-01-16,DEBIT,ACTIVE,IN,LOW
C0000687,4593671655314147,XXXX-XXXX-XXXX-4147,U425109,2023-01-24,PREPAID,ACTIVE,SG,LOW
C0000688,4647890760900191,XXXX-XXXX-XXXX-0191,U136449,2024-05-12,CREDIT,ACTIVE,IN,MEDIUM
C0000689,4423779701364956,XXXX-XXXX-XXXX-4956,U503476,2022-02-19,CREDIT,ACTIVE,IN,MEDIUM
C0000690,4280193273526160,XXXX-XXXX-XXXX-6160,U798246,2020-10-29,DEBIT,ACTIVE,US,MEDIUM
C0000691,4211989961271120,XXXX-XXXX-XXXX-1120,U771220,2020-07-01,DEBIT,ACTIVE,US,LOW
C0000692,4856180905652191,XXXX-XXXX-XXXX-2191,U793502,2022-01-28,CREDIT,ACTIVE,US,LOW
C0000693,4458893974740188,XXXX-XXXX-XXXX-0188,U814926,2021-11-30,DEBIT,ACTIVE,IN,LOW
C0000694,4515728591917780,XXXX-XXXX-XXXX-7780,U889683,2024-07-14,DEBIT,ACTIVE,IN,LOW
C0000695,4617227631871220,XXXX-XXXX-XXXX-1220,U982277,2021-02-20,DEBIT,ACTIVE,GB,MEDIUM
C0000696,4733330304674106,XXXX-XXXX-XXXX-4106,U602097,2020-03-21,CREDIT,ACTIVE,US,MEDIUM
C0000697,4639583171207241,XXXX-XXXX-XXXX-7241,U650286,2023-01-16,CREDIT,ACTIVE,IN,MEDIUM
C0000698,4865677022374188,XXXX-XXXX-XXXX-4188,U227288,2020-06-19,DEBIT,ACTIVE,CA,LOW
C0000699,4144393555193661,XXXX-XXXX-XXXX-3661,U572087,2021-04-12,PREPAID,ACTIVE,GB,LOW
C0000700,4070484761562191,XXXX-XXXX-XXXX-2191,U714948,2021-02-03,CREDIT,ACTIVE,GB,MEDIUM
C0000701,4518187241070016,XXXX-XXXX-XXXX-0016,U457225,2020-02-11,CREDIT,BLOCKED,IN,LOW
C0000702,4813510987538761,XXXX-XXXX-XXXX-8761,U244356,2022-08-15,CREDIT,ACTIVE,US,LOW
C0000703,4501233034426605,XXXX-XXXX-XXXX-6605,U177641,2024-01-29,DEBIT,ACTIVE,AE,LOW
C0000704,4821369169933076,XXXX-XXXX-XXXX-3076,U171162,2023-11-18,DEBIT,ACTIVE,GB,MEDIUM
C0000705,4744779812624892,XXXX-XXXX-XXXX-4892,U707088,2023-02-16,CREDIT,ACTIVE,SG,LOW
C0000706,4883548518541843,XXXX-XXXX-XXXX-1843,U311906,2024-01-21,CREDIT,ACTIVE,IN,HIGH
C0000707,4869054346104967,XXXX-XXXX-XXXX-4967,U293524,2020-11-05,DEBIT,ACTIVE,US,HIGH
C0000708,4986583670176435,XXXX-XXXX-XXXX-6435,U686528,2021-09-13,DEBIT,ACTIVE,IN,LOW
C0000709,4105509732556999,XXXX-XXXX-XXXX-6999,U237609,2024-01-09,DEBIT,ACTIVE,US,LOW
C0000710,4286775822255516,XXXX-XXXX-XXXX-5516,U222424,2022-03-20,DEBIT,ACTIVE,IN,HIGH
C0000711,4753186385915493,XXXX-XXXX-XXXX-5493,U929378,2024-03-09,DEBIT,ACTIVE,AE,LOW
C0000712,4195141783514768,XXXX-XXXX-XXXX-4768,U338518,2021-09-13,DEBIT,ACTIVE,IN,LOW
C0000713,4960050530322729,XXXX-XXXX-XXXX-2729,U867825,2021-08-01,CREDIT,ACTIVE,IN,LOW
C0000714,4000920160491239,XXXX-XXXX-XXXX-1239,U526390,2022-01-07,DEBIT,BLOCKED,SG,LOW
C0000715,4750803100020389,XXXX-XXXX-XXXX-0389,U863892,2022-02-27,CREDIT,ACTIVE,IN,LOW
C0000716,4416727915296632,XXXX-XXXX-XXXX-6632,U883084,2021-11-23,DEBIT,ACTIVE,IN,MEDIUM
C0000717,4821709164338820,XXXX-XXXX-XXXX-8820,U466959,2022-02-12,DEBIT,ACTIVE,IN,MEDIUM
C0000718,4340343917269384,XXXX-XXXX-XXXX-9384,U887406,2023-03-24,DEBIT,ACTIVE,IN,LOW
C0000719,4036226601172737,XXXX-XXXX-XXXX-2737,U710229,2020-08-29,DEBIT,ACTIVE,IN,MEDIUM
C0000720,4944109392307168,XXXX-XXXX-XXXX-7168,U141904,2021-08-04,CREDIT,BLOCKED,IN,LOW
C0000721,4280524530827600,XXXX-XXXX-XXXX-7600,U479061,2023-12-27,CREDIT,ACTIVE,IN,MEDIUM
C0000722,4854514298127945,XXXX-XXXX-XXXX-7945,U459955,2021-10-12,DEBIT,ACTIVE,US,MEDIUM
C0000723,4478049775056685,XXXX-XXXX-XXXX-6685,U982201,2022-01-25,DEBIT,ACTIVE,IN,LOW
C0000724,4086445008838133,XXXX-XXXX-XXXX-8133,U485104,2022-01-15,DEBIT,ACTIVE,IN,LOW
C0000725,4435659011811673,XXXX-XXXX-XXXX-1673,U495793,2022-08-21,DEBIT,ACTIVE,US,LOW
C0000726,4148614183373461,XXXX-XXXX-XXXX-3461,U502116,2020-11-12,DEBIT,ACTIVE,IN,LOW
C0000727,4710138042765430,XXXX-XXXX-XXXX-5430,U325358,2021-03-16,CREDIT,ACTIVE,IN,HIGH
C0000728,4343256380611240,XXXX-XXXX-XXXX-1240,U313008,2024-02-13,CREDIT,ACTIVE,IN,LOW
C0000729,4292326383399093,XXXX-XXXX-XXXX-9093,U629921,2020-12-22,DEBIT,ACTIVE,IN,LOW
C0000730,4036435256162254,XXXX-XXXX-XXXX-2254,U498859,2022-09-17,CREDIT,ACTIVE,IN,LOW
C0000731,4029403641086171,XXXX-XXXX-XXXX-6171,U275134,2022-03-31,PREPAID,ACTIVE,IN,HIGH
C0000732,4065219159684052,XXXX-XXXX-XXXX-4052,U938901,2021-07-02,CREDIT,ACTIVE,US,LOW
C0000733,4676442724885016,XXXX-XXXX-XXXX-5016,U583552,2023-01-24,CREDIT,ACTIVE,GB,LOW
C0000734,4397326480002597,XXXX-XXXX-XXXX-2597,U103960,2020-01-29,DEBIT,ACTIVE,IN,LOW
C0000735,4753522756654465,XXXX-XXXX-XXXX-4465,U793946,2023-01-19,DEBIT,BLOCKED,SG,LOW
C0000736,4966939500853978,XXXX-XXXX-XXXX-3978,U881214,2020-10-03,CREDIT,ACTIVE,US,LOW
C0000737,4815350168253188,XXXX-XXXX-XXXX-3188,U779077,2021-04-11,PREPAID,ACTIVE,IN,LOW
C0000738,4479206791804465,XXXX-XXXX-XXXX-4465,U858383,2022-08-06,DEBIT,ACTIVE,IN,LOW
C0000739,4472638147757580,XXXX-XXXX-XXXX-7580,U970892,2023-05-25,DEBIT,ACTIVE,IN,LOW
C0000740,4517502058671787,XXXX-XXXX-XXXX-1787,U712869,2024-01-10,PREPAID,ACTIVE,IN,LOW
C0000741,4721395006065077,XXXX-XXXX-XXXX-5077,U999962,2022-07-07,CREDIT,ACTIVE,IN,MEDIUM
C0000742,4704029807153755,XXXX-XXXX-XXXX-3755,U470152,2021-05-16,DEBIT,ACTIVE,GB,HIGH
C0000743,4184855936134021,XXXX-XXXX-XXXX-4021,U189103,2021-05-23,CREDIT,ACTIVE,IN,MEDIUM
C0000744,4073694025298856,XXXX-XXXX-XXXX-8856,U109678,2023-10-23,DEBIT,ACTIVE,IN,LOW
C0000745,4690784290751229,XXXX-XXXX-XXXX-1229,U345394,2021-11-02,DEBIT,ACTIVE,US,LOW
C0000746,4775410347627478,XXXX-XXXX-XXXX-7478,U281519,2021-09-21,CREDIT,ACTIVE,IN,HIGH
C0000747,4519564630467313,XXXX-XXXX-XXXX-7313,U718621,2022-12-07,DEBIT,ACTIVE,US,MEDIUM
C0000748,4271439362762842,XXXX-XXXX-XXXX-2842,U797671,2024-01-01,DEBIT,ACTIVE,IN,LOW
C0000749,4918286353346622,XXXX-XXXX-XXXX-6622,U414416,2022-01-06,DEBIT,ACTIVE,US,LOW
C0000750,4554417932352919,XXXX-XXXX-XXXX-2919,U299710,2022-09-03,DEBIT,ACTIVE,IN,LOW
C0000751,4760356026646804,XXXX-XXXX-XXXX-6804,U419939,2021-08-01,CREDIT,ACTIVE,IN,MEDIUM
C0000752,4393836406358428,XXXX-XXXX-XXXX-8428,U999742,2021-07-02,DEBIT,ACTIVE,IN,MEDIUM
C0000753,4200554809082250,XXXX-XXXX-XXXX-2250,U151624,2021-01-10,CREDIT,ACTIVE,GB,LOW
C0000754,4288488904156325,XXXX-XXXX-XXXX-6325,U261897,2024-02-11,CREDIT,ACTIVE,AE,LOW
C0000755,4249276824898783,XXXX-XXXX-XXXX-8783,U509829,2021-01-03,DEBIT,ACTIVE,IN,HIGH
C0000756,4323970648708719,XXXX-XXXX-XXXX-8719,U833411,2021-09-26,CREDIT,ACTIVE,IN,LOW
C0000757,4658031609477488,XXXX-XXXX-XXXX-7488,U755563,2021-04-13,CREDIT,ACTIVE,IN,LOW
C0000758,4484953208766563,XXXX-XXXX-XXXX-6563,U744998,2021-09-07,CREDIT,ACTIVE,GB,LOW
C0000759,4483976310282866,XXXX-XXXX-XXXX-2866,U681395,2020-09-18,DEBIT,ACTIVE,US,LOW
C0000760,4858333820293986,XXXX-XXXX-XXXX-3986,U148015,2021-02-20,PREPAID,ACTIVE,AE,LOW
C0000761,4473997830885952,XXXX-XXXX-XXXX-5952,U820319,2023-01-19,CREDIT,ACTIVE,GB,LOW
C0000762,4980636260818778,XXXX-XXXX-XXXX-8778,U305008,2024-05-14,CREDIT,ACTIVE,IN,MEDIUM
C0000763,4222931587482366,XXXX-XXXX-XXXX-2366,U731306,2020-09-27,CREDIT,ACTIVE,IN,LOW
C0000764,4370440199030117,XXXX-XXXX-XXXX-0117,U386425,2022-09-14,CREDIT,ACTIVE,IN,LOW
C0000765,4688108728050311,XXXX-XXXX-XXXX-0311,U926797,2022-09-16,DEBIT,ACTIVE,IN,MEDIUM
C0000766,4913991070993020,XXXX-XXXX-XXXX-3020,U919596,2023-07-29,DEBIT,ACTIVE,IN,LOW
C0000767,4602576331052239,XXXX-XXXX-XXXX-2239,U598539,2020-11-18,PREPAID,ACTIVE,IN,MEDIUM
C0000768,4703764898132673,XXXX-XXXX-XXXX-2673,U419823,2023-01-29,DEBIT,ACTIVE,US,LOW
C0000769,4565506152305954,XXXX-XXXX-XXXX-5954,U404828,2021-01-05,CREDIT,ACTIVE,IN,LOW
C0000770,4439586538096537,XXXX-XXXX-XXXX-6537,U796620,2023-03-14,CREDIT,ACTIVE,IN,LOW
C0000771,4077152043656507,XXXX-XXXX-XXXX-6507,U970795,2023-05-19,DEBIT,ACTIVE,US,LOW
C0000772,4600849589284901,XXXX-XXXX-XXXX-4901,U493699,2022-10-09,CREDIT,ACTIVE,US,LOW
C0000773,4326246091989194,XXXX-XXXX-XXXX-9194,U809890,2022-01-09,DEBIT,ACTIVE,IN,LOW
C0000774,4851630679278502,XXXX-XXXX-XXXX-8502,U141781,2023-08-21,CREDIT,ACTIVE,SG,LOW
C0000775,4561718845145247,XXXX-XXXX-XXXX-5247,U956455,2023-07-21,DEBIT,ACTIVE,IN,LOW
C0000776,4245781510374208,XXXX-XXXX-XXXX-4208,U999001,2022-10-15,CREDIT,ACTIVE,CA,LOW
C0000777,4893024216882296,XXXX-XXXX-XXXX-2296,U540026,2022-08-07,DEBIT,ACTIVE,IN,LOW
C0000778,4549629793537033,XXXX-XXXX-XXXX-7033,U642375,2022-05-13,DEBIT,ACTIVE,IN,LOW
C0000779,4210699219210554,XXXX-XXXX-XXXX-0554,U355318,2022-05-22,CREDIT,ACTIVE,IN,LOW
C0000780,4294324129823770,XXXX-XXXX-XXXX-3770,U409280,2021-01-23,CREDIT,BLOCKED,IN,LOW
C0000781,4474771495114527,XXXX-XXXX-XXXX-4527,U195252,2021-08-17,CREDIT,ACTIVE,US,LOW
C0000782,4051578572223597,XXXX-XXXX-XXXX-3597,U939766,2020-05-17,CREDIT,ACTIVE,SG,LOW
C0000783,4817484122304136,XXXX-XXXX-XXXX-4136,U115769,2023-07-14,DEBIT,ACTIVE,CA,LOW
C0000784,4689379008480149,XXXX-XXXX-XXXX-0149,U679115,2022-10-27,CREDIT,ACTIVE,IN,LOW
C0000785,4877326144038279,XXXX-XXXX-XXXX-8279,U768801,2023-11-04,CREDIT,ACTIVE,IN,LOW
C0000786,4836673489776864,XXXX-XXXX-XXXX-6864,U254577,2021-12-19,CREDIT,ACTIVE,IN,HIGH
C0000787,4180116014676121,XXXX-XXXX-XXXX-6121,U831656,2023-07-27,DEBIT,ACTIVE,US,LOW
C0000788,4431642596571064,XXXX-XXXX-XXXX-1064,U598867,2023-09-17,DEBIT,ACTIVE,IN,HIGH
C0000789,4507719765795525,XXXX-XXXX-XXXX-5525,U262034,2021-05-24,DEBIT,ACTIVE,US,MEDIUM
C0000790,4500035252179727,XXXX-XXXX-XXXX-9727,U149852,2021-02-02,DEBIT,ACTIVE,US,LOW
C0000791,4560883189690398,XXXX-XXXX-XXXX-0398,U770434,2024-04-29,DEBIT,ACTIVE,SG,LOW
C0000792,4894287698365835,XXXX-XXXX-XXXX-5835,U349122,2020-03-26,DEBIT,ACTIVE,IN,LOW
C0000793,4354360037256584,XXXX-XXXX-XXXX-6584,U478049,2021-07-06,CREDIT,ACTIVE,IN,HIGH
C0000794,4939515013024858,XXXX-XXXX-XXXX-4858,U213087,2024-01-15,CREDIT,ACTIVE,IN,MEDIUM
C0000795,4249331241504151,XXXX-XXXX-XXXX-4151,U893570,2021-07-18,CREDIT,ACTIVE,AE,LOW
C0000796,4174388912777432,XXXX-XXXX-XXXX-7432,U143645,2021-02-23,DEBIT,ACTIVE,US,MEDIUM
C0000797,4551803849121921,XXXX-XXXX-XXXX-1921,U629693,2020-01-06,CREDIT,ACTIVE,AE,LOW
C0000798,4530464513867288,XXXX-XXXX-XXXX-7288,U905425,2021-06-17,CREDIT,ACTIVE,IN,MEDIUM
C0000799,4118978803545724,XXXX-XXXX-XXXX-5724,U198610,2024-07-14,DEBIT,ACTIVE,GB,LOW
C0000800,4257306934049929,XXXX-XXXX-XXXX-9929,U254941,2023-11-18,CREDIT,ACTIVE,IN,LOW
C0000801,4333859298841702,XXXX-XXXX-XXXX-1702,U239573,2020-05-04,DEBIT,ACTIVE,IN,HIGH
C0000802,4910973198877621,XXXX-XXXX-XXXX-7621,U464268,2022-09-08,DEBIT,ACTIVE,IN,LOW
C0000803,4495671023704487,XXXX-XXXX-XXXX-4487,U410413,2022-08-11,DEBIT,ACTIVE,US,LOW
C0000804,4137630531599355,XXXX-XXXX-XXXX-9355,U104004,2021-08-29,DEBIT,ACTIVE,SG,LOW
C0000805,4327634050261929,XXXX-XXXX-XXXX-1929,U784650,2023-04-26,CREDIT,ACTIVE,IN,LOW
C0000806,4564822736326372,XXXX-XXXX-XXXX-6372,U224836,2024-07-11,DEBIT,ACTIVE,US,MEDIUM
C0000807,4043935093892932,XXXX-XXXX-XXXX-2932,U475238,2020-12-08,DEBIT,ACTIVE,US,LOW
C0000808,4258110392573893,XXXX-XXXX-XXXX-3893,U823629,2022-01-25,CREDIT,ACTIVE,IN,LOW
C0000809,4519731940007517,XXXX-XXXX-XXXX-7517,U991057,2023-01-11,CREDIT,ACTIVE,SG,LOW
C0000810,4049737315382564,XXXX-XXXX-XXXX-2564,U395092,2024-02-25,PREPAID,ACTIVE,CA,MEDIUM
C0000811,4595798252308698,XXXX-XXXX-XXXX-8698,U866906,2024-01-01,DEBIT,ACTIVE,US,MEDIUM
C0000812,4177785668857425,XXXX-XXXX-XXXX-7425,U758253,2023-07-17,DEBIT,BLOCKED,IN,LOW
C0000813,4783151122869575,XXXX-XXXX-XXXX-9575,U260480,2023-08-27,CREDIT,ACTIVE,US,LOW
C0000814,4448355419586336,XXXX-XXXX-XXXX-6336,U876396,2021-10-31,CREDIT,ACTIVE,CA,LOW
C0000815,4317182622916681,XXXX-XXXX-XXXX-6681,U850245,2020-06-06,CREDIT,ACTIVE,GB,LOW
C0000816,4012253595531638,XXXX-XXXX-XXXX-1638,U669005,2020-03-05,DEBIT,ACTIVE,IN,LOW
C0000817,4994822509129986,XXXX-XXXX-XXXX-9986,U975583,2021-08-12,CREDIT,ACTIVE,IN,LOW
C0000818,4917930358630786,XXXX-XXXX-XXXX-0786,U466196,2023-07-22,DEBIT,ACTIVE,AE,LOW
C0000819,4346341452723281,XXXX-XXXX-XXXX-3281,U579966,2020-09-05,CREDIT,ACTIVE,IN,LOW
C0000820,4765832619275840,XXXX-XXXX-XXXX-5840,U768311,2021-04-25,DEBIT,ACTIVE,GB,MEDIUM
C0000821,4720286658532467,XXXX-XXXX-XXXX-2467,U342396,2023-11-11,DEBIT,ACTIVE,IN,MEDIUM
C0000822,4582428490297087,XXXX-XXXX-XXXX-7087,U368309,2021-10-02,CREDIT,ACTIVE,US,LOW
C0000823,4476479132160694,XXXX-XXXX-XXXX-0694,U473328,2023-07-04,CREDIT,ACTIVE,SG,HIGH
C0000824,4595633277296278,XXXX-XXXX-XXXX-6278,U475002,2023-01-12,CREDIT,ACTIVE,IN,LOW
C0000825,4795799001853637,XXXX-XXXX-XXXX-3637,U533255,2024-02-12,PREPAID,ACTIVE,GB,MEDIUM
C0000826,4315695960680234,XXXX-XXXX-XXXX-0234,U230803,2022-04-13,DEBIT,ACTIVE,US,MEDIUM
C0000827,4297492556279970,XXXX-XXXX-XXXX-9970,U762362,2023-05-11,DEBIT,ACTIVE,IN,MEDIUM
C0000828,4783409532779022,XXXX-XXXX-XXXX-9022,U270050,2021-04-07,CREDIT,ACTIVE,IN,LOW
C0000829,4288989301812379,XXXX-XXXX-XXXX-2379,U291490,2022-08-13,DEBIT,ACTIVE,US,LOW
C0000830,4411643090956170,XXXX-XXXX-XXXX-6170,U380961,2021-05-24,CREDIT,ACTIVE,US,LOW
C0000831,4624753842083256,XXXX-XXXX-XXXX-3256,U762460,2020-09-06,CREDIT,ACTIVE,IN,LOW
C0000832,4226505024467558,XXXX-XXXX-XXXX-7558,U836300,2024-03-06,CREDIT,ACTIVE,IN,MEDIUM
C0000833,4299364685452676,XXXX-XXXX-XXXX-2676,U400660,2020-02-23,PREPAID,ACTIVE,IN,LOW
C0000834,4489427639569994,XXXX-XXXX-XXXX-9994,U806898,2020-02-17,PREPAID,ACTIVE,CA,MEDIUM
C0000835,4646329278380060,XXXX-XXXX-XXXX-0060,U232047,2022-10-18,DEBIT,ACTIVE,US,LOW
C0000836,4731662662093674,XXXX-XXXX-XXXX-3674,U182663,2022-05-11,DEBIT,ACTIVE,IN,LOW
C0000837,4376528118768299,XXXX-XXXX-XXXX-8299,U243885,2023-10-23,CREDIT,ACTIVE,IN,MEDIUM
C0000838,4352037356684029,XXXX-XXXX-XXXX-4029,U583658,2023-02-02,DEBIT,ACTIVE,GB,LOW
C0000839,4957279316554456,XXXX-XXXX-XXXX-4456,U654342,2022-06-20,DEBIT,ACTIVE,IN,LOW
C0000840,4685306316356409,XXXX-XXXX-XXXX-6409,U199625,2020-03-11,CREDIT,ACTIVE,AE,MEDIUM
C0000841,4463321413931062,XXXX-XXXX-XXXX-1062,U940502,2022-05-31,DEBIT,ACTIVE,IN,HIGH
C0000842,4207729126027863,XXXX-XXXX-XXXX-7863,U714604,2020-04-06,DEBIT,ACTIVE,US,HIGH
C0000843,4759230259261282,XXXX-XXXX-XXXX-1282,U179716,2020-01-01,DEBIT,ACTIVE,SG,HIGH
C0000844,4880518197197744,XXXX-XXXX-XXXX-7744,U228860,2022-11-30,CREDIT,ACTIVE,US,LOW
C0000845,4838253234194121,XXXX-XXXX-XXXX-4121,U514437,2024-01-02,DEBIT,ACTIVE,IN,LOW
C0000846,4254898490825528,XXXX-XXXX-XXXX-5528,U254084,2022-12-15,DEBIT,ACTIVE,AE,LOW
C0000847,4030811684925068,XXXX-XXXX-XXXX-5068,U528932,2021-11-11,CREDIT,ACTIVE,IN,LOW
C0000848,4468087316670874,XXXX-XXXX-XXXX-0874,U394400,2021-08-29,PREPAID,ACTIVE,IN,LOW
C0000849,4618795701931101,XXXX-XXXX-XXXX-1101,U670090,2022-01-24,DEBIT,ACTIVE,US,LOW
C0000850,4915239309058526,XXXX-XXXX-XXXX-8526,U375711,2020-08-21,PREPAID,ACTIVE,IN,MEDIUM
C0000851,4814355188141981,XXXX-XXXX-XXXX-1981,U853804,2021-08-12,CREDIT,ACTIVE,IN,LOW
C0000852,4369387431564796,XXXX-XXXX-XXXX-4796,U100946,2020-06-05,CREDIT,ACTIVE,US,LOW
C0000853,4577862900479618,XXXX-XXXX-XXXX-9618,U149061,2024-07-09,CREDIT,ACTIVE,US,LOW
C0000854,4064343307239722,XXXX-XXXX-XXXX-9722,U415206,2022-11-15,CREDIT,ACTIVE,IN,LOW
C0000855,4344866703641760,XXXX-XXXX-XXXX-1760,U363812,2020-09-10,PREPAID,ACTIVE,IN,LOW
C0000856,4932737557349243,XXXX-XXXX-XXXX-9243,U322407,2022-11-13,DEBIT,ACTIVE,AE,LOW
C0000857,4813120187506622,XXXX-XXXX-XXXX-6622,U716613,2022-05-02,CREDIT,ACTIVE,IN,HIGH
C0000858,4676732309045968,XXXX-XXXX-XXXX-5968,U865620,2023-05-13,CREDIT,ACTIVE,IN,MEDIUM
C0000859,4738977167137521,XXXX-XXXX-XXXX-7521,U503509,2024-06-04,CREDIT,ACTIVE,US,LOW
C0000860,4426726115934114,XXXX-XXXX-XXXX-4114,U812019,2021-04-15,DEBIT,ACTIVE,US,HIGH
C0000861,4034074137215846,XXXX-XXXX-XXXX-5846,U262139,2022-09-03,CREDIT,ACTIVE,IN,MEDIUM
C0000862,4910405326274516,XXXX-XXXX-XXXX-4516,U593253,2021-12-31,DEBIT,ACTIVE,IN,MEDIUM
C0000863,4604700471245565,XXXX-XXXX-XXXX-5565,U507144,2023-04-23,DEBIT,ACTIVE,US,LOW
C0000864,4440440839241503,XXXX-XXXX-XXXX-1503,U852069,2024-07-07,DEBIT,ACTIVE,IN,LOW
C0000865,4164006145636055,XXXX-XXXX-XXXX-6055,U933886,2020-01-18,CREDIT,ACTIVE,GB,LOW
C0000866,4303652382706420,XXXX-XXXX-XXXX-6420,U479145,2023-05-17,DEBIT,ACTIVE,IN,MEDIUM
C0000867,4513092625721797,XXXX-XXXX-XXXX-1797,U197135,2023-04-24,DEBIT,ACTIVE,IN,MEDIUM
C0000868,4783940524506304,XXXX-XXXX-XXXX-6304,U438003,2021-03-30,DEBIT,ACTIVE,IN,LOW
C0000869,4280071827276227,XXXX-XXXX-XXXX-6227,U986419,2024-02-10,DEBIT,ACTIVE,IN,LOW
C0000870,4202917066109607,XXXX-XXXX-XXXX-9607,U920683,2023-09-13,DEBIT,ACTIVE,IN,LOW
C0000871,4291025283677994,XXXX-XXXX-XXXX-7994,U213151,2020-08-09,DEBIT,ACTIVE,IN,MEDIUM
C0000872,4657166928343520,XXXX-XXXX-XXXX-3520,U849054,2024-07-06,CREDIT,ACTIVE,US,LOW
C0000873,4623569037906151,XXXX-XXXX-XXXX-6151,U622424,2020-10-07,CREDIT,ACTIVE,IN,MEDIUM
C0000874,4373018632765239,XXXX-XXXX-XXXX-5239,U255977,2023-06-24,DEBIT,ACTIVE,IN,LOW
C0000875,4963457693295840,XXXX-XXXX-XXXX-5840,U194154,2024-02-25,CREDIT,ACTIVE,US,MEDIUM
C0000876,4749470058801651,XXXX-XXXX-XXXX-1651,U361988,2020-10-24,PREPAID,ACTIVE,IN,MEDIUM
C0000877,4044200972121238,XXXX-XXXX-XXXX-1238,U850421,2020-04-17,CREDIT,ACTIVE,IN,HIGH
C0000878,4839297765954469,XXXX-XXXX-XXXX-4469,U151861,2022-11-20,CREDIT,ACTIVE,CA,MEDIUM
C0000879,4640631041436160,XXXX-XXXX-XXXX-6160,U461453,2020-12-03,CREDIT,BLOCKED,IN,LOW
C0000880,4763373301087351,XXXX-XXXX-XXXX-7351,U157918,2021-06-08,CREDIT,ACTIVE,SG,MEDIUM
C0000881,4996243225360685,XXXX-XXXX-XXXX-0685,U471485,2024-03-20,DEBIT,ACTIVE,SG,MEDIUM
C0000882,4895667500487663,XXXX-XXXX-XXXX-7663,U240311,2022-04-11,CREDIT,ACTIVE,SG,LOW
C0000883,4238097195749522,XXXX-XXXX-XXXX-9522,U126987,2022-12-24,CREDIT,ACTIVE,US,LOW
C0000884,4183139346530029,XXXX-XXXX-XXXX-0029,U958579,2021-11-28,PREPAID,ACTIVE,IN,MEDIUM
C0000885,4333057528859686,XXXX-XXXX-XXXX-9686,U275720,2020-05-26,CREDIT,ACTIVE,US,LOW
C0000886,4053166814950176,XXXX-XXXX-XXXX-0176,U172017,2021-02-23,CREDIT,ACTIVE,US,LOW
C0000887,4944393584079108,XXXX-XXXX-XXXX-9108,U852811,2022-11-13,DEBIT,ACTIVE,AE,MEDIUM
C0000888,4242799816528418,XXXX-XXXX-XXXX-8418,U574319,2021-07-01,DEBIT,ACTIVE,US,MEDIUM
C0000889,4871370876222234,XXXX-XXXX-XXXX-2234,U444592,2024-08-19,PREPAID,ACTIVE,AE,LOW
C0000890,4737558118430903,XXXX-XXXX-XXXX-0903,U891302,2024-07-09,CREDIT,ACTIVE,AE,MEDIUM
C0000891,4338821324518146,XXXX-XXXX-XXXX-8146,U253327,2020-07-13,CREDIT,ACTIVE,US,HIGH
C0000892,4659585710985188,XXXX-XXXX-XXXX-5188,U456531,2024-02-23,CREDIT,ACTIVE,US,LOW
C0000893,4339127269004139,XXXX-XXXX-XXXX-4139,U890992,2023-04-13,CREDIT,ACTIVE,GB,LOW
C0000894,4074696441267785,XXXX-XXXX-XXXX-7785,U711108,2022-05-13,CREDIT,ACTIVE,IN,LOW
C0000895,4334223507337165,XXXX-XXXX-XXXX-7165,U382813,2021-11-28,CREDIT,ACTIVE,GB,LOW
C0000896,4366214961224535,XXXX-XXXX-XXXX-4535,U242572,2022-03-16,DEBIT,ACTIVE,GB,MEDIUM
C0000897,4883742983736867,XXXX-XXXX-XXXX-6867,U840674,2021-07-19,CREDIT,ACTIVE,IN,MEDIUM
C0000898,4512608845388866,XXXX-XXXX-XXXX-8866,U526024,2020-05-08,DEBIT,ACTIVE,IN,LOW
C0000899,4150424622751984,XXXX-XXXX-XXXX-1984,U194856,2024-02-20,PREPAID,ACTIVE,IN,MEDIUM
C0000900,4994858469076804,XXXX-XXXX-XXXX-6804,U877239,2020-06-19,DEBIT,ACTIVE,AE,LOW
C0000901,4661315137180236,XXXX-XXXX-XXXX-0236,U501530,2022-07-31,DEBIT,ACTIVE,IN,LOW
C0000902,4734429913696940,XXXX-XXXX-XXXX-6940,U705722,2022-09-12,CREDIT,ACTIVE,IN,LOW
